"","state","time_partitioned","time_non_partitioned","time_difference","n","magnitude_time_difference"
"1","AK",0.0185019969940186,0.77065110206604,0.752149105072021,614,41.6523201422625
"2","AL",0.0923919677734375,0.329004049301147,0.23661208152771,2865,3.56095943435178
"3","AZ",0.0206491947174072,0.489223003387451,0.468573808670044,2287,23.6921105196919
"4","CA",0.0535881519317627,0.531368970870972,0.477780818939209,44826,9.91579204947389
"5","CO",0.0286800861358643,0.479445934295654,0.45076584815979,5474,16.7170325787868
"6","CT",0.0238819122314453,0.942203044891357,0.918321132659912,4862,39.4525796661609
"7","DC",0.0185401439666748,0.336071968078613,0.317531824111938,684,18.1267183622031
"8","DE",0.0194621086120605,1.06778192520142,1.04831981658936,1556,54.864657601372
"9","FL",0.034614086151123,0.358506917953491,0.323892831802368,12989,10.3572550316155
"10","GA",0.0269179344177246,0.773320198059082,0.746402263641357,3896,28.7288090556412
"11","GU",0.0195651054382324,0.509403944015503,0.489838838577271,42,26.0363505642075
"12","HI",0.0229618549346924,0.330569982528687,0.307608127593994,1066,14.3964842330416
"13","IA",0.0250530242919922,0.685374975204468,0.660321950912476,6500,27.3569756376094
"14","ID",0.0222899913787842,0.319265127182007,0.296975135803223,2300,14.3232503663454
"15","IL",0.0406198501586914,0.873680114746094,0.833060264587402,20817,21.5086986124481
"16","IN",0.0364511013031006,0.334307193756104,0.297856092453003,13376,9.17138801860197
"17","KS",0.030972957611084,0.620017051696777,0.589044094085693,9230,20.0180124701717
"18","KY",0.0253798961639404,0.634183883666992,0.608803987503052,4470,24.9876468985731
"19","MA",0.0323419570922852,0.51336407661438,0.481022119522095,7433,15.8730059269307
"20","MD",0.0240027904510498,0.837472200393677,0.813469409942627,8586,34.8906183262975
"21","ME",0.0186009407043457,0.332131147384644,0.313530206680298,1172,17.8556102437899
"22","MI",0.0401780605316162,0.889947891235352,0.849769830703735,15363,22.150095834891
"23","MN",0.0307979583740234,0.647369861602783,0.61657190322876,7620,21.019895336595
"24","MO",0.0384590625762939,0.500798940658569,0.462339878082275,11318,13.0216106974812
"25","MS",0.0201687812805176,0.656517028808594,0.636348247528076,2409,32.5511501997778
"26","MT",0.022352933883667,0.305828809738159,0.283475875854492,1963,13.6818196362861
"27","NC",0.0988640785217285,0.621981859207153,0.523117780685425,7373,6.29128262264087
"28","ND",0.0215780735015869,0.866166114807129,0.844588041305542,1544,40.1410308822717
"29","NE",0.024846076965332,0.758602857589722,0.73375678062439,4449,30.5320980309369
"30","NH",0.0184431076049805,0.343848943710327,0.325405836105347,615,18.6437638967889
"31","NJ",0.0242369174957275,1.11768007278442,1.0934431552887,4628,46.1147781264448
"32","NV",0.0191249847412109,0.340415954589844,0.321290969848633,1848,17.7995412386556
"33","NY",0.0312809944152832,1.01195096969604,0.980669975280762,9685,32.350345269127
"34","OH",0.0374670028686523,0.491555213928223,0.45408821105957,20402,13.1196833558174
"35","OR",0.0235159397125244,0.910040140151978,0.886524200439453,4108,38.6988634635467
"36","PA",0.0348958969116211,0.49404501914978,0.459149122238159,18271,14.1576822169386
"37","PR",0.0206089019775391,0.348552942276001,0.327944040298462,193,16.9127371587228
"38","RI",0.0184769630432129,0.948686122894287,0.930209159851074,578,51.3442669488245
"39","SC",0.0251600742340088,0.702919006347656,0.677758932113647,3761,27.9378748969478
"40","SD",0.0206699371337891,0.337690830230713,0.317020893096924,1565,16.3372935314201
"41","TN",0.0209779739379883,0.510601997375488,0.4896240234375,4075,24.3399099877256
"42","UT",0.0301179885864258,0.299460887908936,0.26934289932251,2591,9.94292454323802
"43","VA",0.0315208435058594,0.8090980052948,0.77757716178894,8306,25.6686660413893
"44","VT",0.0225529670715332,0.396016120910645,0.373463153839111,694,17.559380087532
"45","WA",0.0304789543151855,1.01516389846802,0.984684944152832,9666,33.3070448536429
"46","WI",0.0315780639648438,0.430775165557861,0.399197101593018,7870,13.6415951920754
"47","WV",0.0220801830291748,0.785732984542847,0.763652801513672,3502,35.5854380149226
"48","WY",0.018589973449707,0.303900003433228,0.285310029983521,1077,16.3475221874519
