"","state","time_partitioned","time_non_partitioned","time_difference","n","magnitude_time_difference"
"1","AK",0.0209589004516602,0.266024112701416,0.245065212249756,614,12.6926559585021
"2","AL",0.0217950344085693,1.04774498939514,1.02594995498657,2865,48.0726467209976
"3","AZ",0.024022102355957,0.326992988586426,0.302970886230469,2287,13.6121719798325
"4","CA",0.0536479949951172,0.469506025314331,0.415858030319214,44826,8.75160433035873
"5","CO",0.0298480987548828,0.450147867202759,0.420299768447876,5474,15.0812911368139
"6","CT",0.101783037185669,0.995975971221924,0.894192934036255,4862,9.78528445172156
"7","DC",0.0191128253936768,0.772340059280396,0.753227233886719,684,40.4095178693944
"8","DE",0.0239059925079346,0.34640908241272,0.322503089904785,1556,14.4904706339946
"9","FL",0.0350420475006104,0.977464914321899,0.942422866821289,12989,27.8940582540125
"10","GA",0.0236618518829346,0.338586091995239,0.314924240112305,3896,14.3093657111189
"11","GU",0.0168228149414062,0.279346942901611,0.262524127960205,42,16.6052437641723
"12","HI",0.0192868709564209,1.02746105194092,1.0081741809845,1066,53.2725631992089
"13","IA",0.0281901359558105,0.348424196243286,0.320234060287476,6500,12.3597912684585
"14","ID",0.0866580009460449,1.08641409873962,0.999756097793579,2300,12.5368008363826
"15","IL",0.0379250049591064,0.592622041702271,0.554697036743164,20817,15.6261559449044
"16","IN",0.0323200225830078,0.324934005737305,0.292613983154297,13376,10.053644142815
"17","KS",0.0349440574645996,0.686455965042114,0.651511907577515,9230,19.6444264017576
"18","KY",0.0296571254730225,0.5690758228302,0.539418697357178,4470,19.188502383613
"19","MA",0.0246171951293945,0.310692071914673,0.286074876785278,7433,12.6209371247046
"20","MD",0.0237669944763184,0.989831209182739,0.966064214706421,8586,41.647302529944
"21","ME",0.0195591449737549,0.326061010360718,0.306501865386963,1172,16.6705145239343
"22","MI",0.0370609760284424,1.00437092781067,0.967309951782227,15363,27.1004985686256
"23","MN",0.0329289436340332,0.914707899093628,0.881778955459595,7620,27.7782339227015
"24","MO",0.0375940799713135,0.319856882095337,0.282262802124023,11318,8.50817156157051
"25","MS",0.0211751461029053,0.644357919692993,0.623182773590088,2409,30.4299161177729
"26","MT",0.0196988582611084,0.361670017242432,0.341971158981323,1963,18.3599481984435
"27","NC",0.0304679870605469,0.621224880218506,0.590756893157959,7373,20.3894296982597
"28","ND",0.0235130786895752,0.359776973724365,0.33626389503479,1544,15.3011427586417
"29","NE",0.0211031436920166,0.293681144714355,0.272578001022339,4449,13.9164642481895
"30","NH",0.0182328224182129,0.280130863189697,0.261898040771484,615,15.3640976017993
"31","NJ",0.101713895797729,1.03484392166138,0.933130025863647,4628,10.1740663214719
"32","NV",0.0216100215911865,0.687040090560913,0.665430068969727,1848,31.7926609958186
"33","NY",0.0326449871063232,0.752968072891235,0.720323085784912,9685,23.0653505985116
"34","OH",0.0353789329528809,0.324254035949707,0.288875102996826,20402,9.1651728553137
"35","OR",0.0254061222076416,1.01606392860413,0.990657806396484,4108,39.9928773190942
"36","PA",0.0339581966400146,0.340599060058594,0.306640863418579,18271,10.0299513448617
"37","PR",0.0174469947814941,0.301466941833496,0.284019947052002,193,17.2790182841838
"38","RI",0.017996072769165,0.285408020019531,0.267411947250366,578,15.8594613213921
"39","SC",0.0940141677856445,0.499608039855957,0.405593872070312,3761,5.31417818849474
"40","SD",0.0237479209899902,0.960258007049561,0.93651008605957,1565,40.43545569544
"41","TN",0.0263500213623047,0.690882921218872,0.664532899856567,4075,26.2194444444444
"42","UT",0.0210821628570557,0.324419975280762,0.303337812423706,2591,15.3883630195081
"43","VA",0.0353889465332031,0.870089054107666,0.834700107574463,8306,24.5864638352916
"44","VT",0.018420934677124,0.319247007369995,0.300826072692871,694,17.330662801082
"45","WA",0.0316920280456543,0.984952926635742,0.953260898590088,9666,31.07888599672
"46","WI",0.0326509475708008,0.340504884719849,0.307853937149048,7870,10.4286371469463
"47","WV",0.0213940143585205,0.705692052841187,0.684298038482666,3502,32.985490287854
"48","WY",0.0198071002960205,0.378005027770996,0.358197927474976,1077,19.084319366371
