"","state","time_partitioned","time_non_partitioned","time_difference","n","magnitude_time_difference"
"1","AK",0.0209560394287109,1.10462594032288,1.08366990089417,614,52.7115795940657
"2","AL",0.024573802947998,0.745722055435181,0.721148252487183,2865,30.3462210148443
"3","AZ",0.0249459743499756,0.345990896224976,0.321044921875,2287,13.8696084334471
"4","CA",0.051577091217041,0.45055103302002,0.398973941802979,44826,8.73548744972958
"5","CO",0.0309679508209229,0.437695026397705,0.406727075576782,5474,14.1338065579071
"6","CT",0.0256278514862061,0.301547050476074,0.275919198989868,4862,11.7663804411532
"7","DC",0.0184998512268066,1.04672002792358,1.02822017669678,684,56.5799159728845
"8","DE",0.0211050510406494,0.81256890296936,0.791463851928711,1556,38.5011579173304
"9","FL",0.0425388813018799,0.417382001876831,0.374843120574951,12989,9.81177664064208
"10","GA",0.0267989635467529,0.710978984832764,0.684180021286011,3896,26.5300926131865
"11","GU",0.0205399990081787,0.308479070663452,0.287939071655273,42,15.0184559668489
"12","HI",0.0190041065216064,0.290117979049683,0.271113872528076,1066,15.2660678217014
"13","IA",0.0244550704956055,0.685829877853394,0.661374807357788,6500,28.0444858245915
"14","ID",0.0209240913391113,0.317564010620117,0.296639919281006,2300,15.1769558578884
"15","IL",0.0363121032714844,1.06800699234009,1.0316948890686,20817,29.4118736211787
"16","IN",0.0321979522705078,0.321945905685425,0.289747953414917,13376,9.99895592678159
"17","KS",0.109308958053589,0.63188099861145,0.522572040557861,9230,5.78068815093517
"18","KY",0.0277080535888672,0.575834035873413,0.548125982284546,4470,20.7821900598885
"19","MA",0.0286169052124023,0.79264497756958,0.764028072357178,7433,27.6984870196954
"20","MD",0.028433084487915,0.687570095062256,0.659137010574341,8586,24.182043821327
"21","ME",0.0189750194549561,0.333077907562256,0.3141028881073,1172,17.5534949175117
"22","MI",0.0366721153259277,1.04142713546753,1.0047550201416,15363,28.3983382526948
"23","MN",0.0297207832336426,0.30830192565918,0.278581142425537,7620,10.3732772866563
"24","MO",0.0346040725708008,0.487791061401367,0.453186988830566,11318,14.096348353314
"25","MS",0.0942521095275879,0.608412981033325,0.514160871505737,2409,6.45516566242203
"26","MT",0.0248749256134033,0.851212024688721,0.826337099075317,1963,34.219681213039
"27","NC",0.0282869338989258,0.329592943191528,0.301306009292603,7373,11.6517733724419
"28","ND",0.0191490650177002,0.394616842269897,0.375467777252197,1544,20.6076297670481
"29","NE",0.024691104888916,0.290312051773071,0.265620946884155,4449,11.757758637338
"30","NH",0.0189039707183838,0.916049957275391,0.897145986557007,615,48.4580711069631
"31","NJ",0.0299270153045654,0.334714889526367,0.304787874221802,4628,11.1843725851039
"32","NV",0.0195019245147705,0.281925916671753,0.262423992156982,1848,14.4563125787009
"33","NY",0.104664087295532,0.976160049438477,0.871495962142944,9685,9.32659974077035
"34","OH",0.0362710952758789,0.498695135116577,0.462424039840698,20402,13.749106039492
"35","OR",0.024528980255127,0.92822790145874,0.903698921203613,4108,37.8420909391342
"36","PA",0.0317919254302979,0.345679998397827,0.313888072967529,18271,10.8732010949042
"37","PR",0.0229120254516602,1.1028881072998,1.07997608184814,193,48.1357752341311
"38","RI",0.0181760787963867,0.325579881668091,0.307403802871704,578,17.9125478776431
"39","SC",0.0242459774017334,0.518638849258423,0.494392871856689,3761,21.3907173410689
"40","SD",0.0246119499206543,0.49000096321106,0.465389013290405,1565,19.9090671316478
"41","TN",0.0256421566009521,0.490751028060913,0.465108871459961,4075,19.1384459465742
"42","UT",0.02046799659729,1.31536221504211,1.29489421844482,2591,64.2643362182437
"43","VA",0.0346291065216064,0.30505108833313,0.270421981811523,8306,8.80909497745189
"44","VT",0.0194170475006104,0.835613965988159,0.816196918487549,694,43.0350683316757
"45","WA",0.0328960418701172,0.315480947494507,0.28258490562439,9666,9.59024033165188
"46","WI",0.0319879055023193,0.478777885437012,0.446789979934692,7870,14.9674659193393
"47","WV",0.0239968299865723,0.662803888320923,0.638807058334351,3502,27.620476900149
"48","WY",0.0192098617553711,0.315194845199585,0.295984983444214,1077,16.4079705108474
