"","state","time_partitioned","time_non_partitioned","time_difference","n","magnitude_time_difference"
"1","AK",0.0181050300598145,0.273087024688721,0.254981994628906,614,15.0834891622113
"2","AL",0.0243430137634277,1.00831198692322,0.98396897315979,2865,41.4210005680594
"3","AZ",0.0197961330413818,0.741614103317261,0.721817970275879,2287,37.4625742192675
"4","CA",0.0494818687438965,0.30362606048584,0.254144191741943,44826,6.13610739031136
"5","CO",0.0287680625915527,0.483974933624268,0.455206871032715,5474,16.8233412341914
"6","CT",0.0232470035552979,0.901058912277222,0.877811908721924,4862,38.7602174247475
"7","DC",0.0180330276489258,0.700556039810181,0.682523012161255,684,38.8484980697023
"8","DE",0.0193750858306885,0.317306995391846,0.297931909561157,1556,16.3770626961176
"9","FL",0.0315730571746826,0.90005898475647,0.868485927581787,12989,28.5071850906537
"10","GA",0.122576951980591,0.321323871612549,0.198746919631958,3896,2.62140530026744
"11","GU",0.0198979377746582,0.301025152206421,0.281127214431763,42,15.1284598241031
"12","HI",0.0245649814605713,0.926738023757935,0.902173042297363,1066,37.7259809963798
"13","IA",0.0242331027984619,0.672679901123047,0.648446798324585,6500,27.7587194144095
"14","ID",0.0211689472198486,0.3002769947052,0.279108047485352,2300,14.1847864037212
"15","IL",0.0343270301818848,0.799221038818359,0.764894008636475,20817,23.2825570573282
"16","IN",0.0305860042572021,0.293625116348267,0.263039112091064,13376,9.59998285095138
"17","KS",0.0325679779052734,1.01613903045654,0.98357105255127,9230,31.2005563689605
"18","KY",0.104507923126221,0.311110973358154,0.206603050231934,4470,2.97691279332387
"19","MA",0.0264909267425537,0.918474912643433,0.891983985900879,7433,34.6713016713017
"20","MD",0.0291688442230225,0.307929992675781,0.278761148452759,8586,10.5568115870953
"21","ME",0.0222580432891846,1.04784107208252,1.02558302879333,1172,47.0769626273338
"22","MI",0.0433120727539062,0.688101053237915,0.644788980484009,15363,15.887049718161
"23","MN",0.0294427871704102,0.81824803352356,0.788805246353149,7620,27.7911200725553
"24","MO",0.0396718978881836,0.415674924850464,0.37600302696228,11318,10.4778179763937
"25","MS",0.0229718685150146,0.291692972183228,0.268721103668213,2409,12.6978339612459
"26","MT",0.0204150676727295,0.286668062210083,0.266252994537354,1963,14.0419844208018
"27","NC",0.0307481288909912,0.657394170761108,0.626646041870117,7373,21.3799731714315
"28","ND",0.0259640216827393,0.327890872955322,0.301926851272583,1544,12.6286627303698
"29","NE",0.0221569538116455,0.325211048126221,0.303054094314575,4449,14.6776064476558
"30","NH",0.0226740837097168,0.27435302734375,0.251678943634033,615,12.0998506866312
"31","NJ",0.0238468647003174,1.01085591316223,0.987009048461914,4628,42.3894682116755
"32","NV",0.0251388549804688,0.352899074554443,0.327760219573975,1848,14.0379931714719
"33","NY",0.0341048240661621,1.13893485069275,1.10483002662659,9685,33.395124645219
"34","OH",0.0398399829864502,0.477360963821411,0.437520980834961,20402,11.9819570200059
"35","OR",0.0238780975341797,0.974467039108276,0.950588941574097,4108,40.8100786804058
"36","PA",0.0363051891326904,0.416475057601929,0.380169868469238,18271,11.4715022163848
"37","PR",0.0180270671844482,1.03153991699219,1.01351284980774,193,57.2217269973946
"38","RI",0.0183150768280029,0.34890079498291,0.330585718154907,578,19.0499225452037
"39","SC",0.0218520164489746,0.53373908996582,0.511887073516846,3761,24.4251642045083
"40","SD",0.0214629173278809,0.424779891967773,0.403316974639893,1565,19.7913398946924
"41","TN",0.0235359668731689,0.52962589263916,0.506089925765991,4075,22.5028313259114
"42","UT",0.0209870338439941,1.04858207702637,1.02759504318237,2591,49.963329016427
"43","VA",0.0395081043243408,0.953553915023804,0.914045810699463,8306,24.1356534648088
"44","VT",0.0203180313110352,0.314279079437256,0.293961048126221,694,15.4679887350387
"45","WA",0.0332479476928711,0.971033096313477,0.937785148620605,9666,29.205805581849
"46","WI",0.0335190296173096,0.810622215270996,0.777103185653687,7870,24.1839404220814
"47","WV",0.0267980098724365,0.313427925109863,0.286629915237427,3502,11.6959403553412
"48","WY",0.0233211517333984,1.07035994529724,1.04703879356384,1077,45.8965302200049
