"","state","time_partitioned","time_non_partitioned","time_difference","n","magnitude_time_difference"
"1","AK",0.0184760093688965,1.00584316253662,0.987367153167725,614,54.4404986192479
"2","AL",0.0247678756713867,0.333307981491089,0.308540105819702,2865,13.4572696469139
"3","AZ",0.0204398632049561,0.462152004241943,0.441712141036987,2287,22.6103276527744
"4","CA",0.0524458885192871,0.476811170578003,0.424365282058716,44826,9.0914880849555
"5","CO",0.0304288864135742,0.476809978485107,0.446381092071533,5474,15.6696492932585
"6","CT",0.0241248607635498,0.983630180358887,0.959505319595337,4862,40.7724707719371
"7","DC",0.021496057510376,0.335362911224365,0.313866853713989,684,15.6011357460543
"8","DE",0.0883908271789551,1.03900790214539,0.950617074966431,1556,11.7547027820186
"9","FL",0.033883810043335,0.786964893341064,0.753081083297729,12989,23.2253956191642
"10","GA",0.0235860347747803,0.331879138946533,0.308293104171753,3896,14.0710018498489
"11","GU",0.0232951641082764,0.298491954803467,0.27519679069519,42,12.8134729343855
"12","HI",0.0211181640625,0.293704986572266,0.272586822509766,1066,13.9076950867052
"13","IA",0.0255920886993408,0.682147979736328,0.656555891036987,6500,26.6546426808023
"14","ID",0.0216269493103027,0.318549871444702,0.296922922134399,2300,14.7293021717561
"15","IL",0.0355491638183594,0.917232036590576,0.881682872772217,20817,25.801789355081
"16","IN",0.0321769714355469,0.331751823425293,0.299574851989746,13376,10.3102252519265
"17","KS",0.0321011543273926,0.681931018829346,0.649829864501953,9230,21.243193060115
"18","KY",0.0281081199645996,0.634229183197021,0.606121063232422,4470,22.563913345887
"19","MA",0.0257680416107178,0.883519887924194,0.857751846313477,7433,34.2874286401614
"20","MD",0.0275819301605225,0.774487018585205,0.746905088424683,8586,28.079507636986
"21","ME",0.0240540504455566,0.361469030380249,0.337414979934692,1172,15.0273664386956
"22","MI",0.0382950305938721,1.00082302093506,0.962527990341187,15363,26.1345403154009
"23","MN",0.0351498126983643,0.327306985855103,0.292157173156738,7620,9.31177041152012
"24","MO",0.0364620685577393,0.437840938568115,0.401378870010376,11318,12.0081212034028
"25","MS",0.0195949077606201,0.974740028381348,0.955145120620728,2409,49.7445581417986
"26","MT",0.0189800262451172,0.348534822463989,0.329554796218872,1963,18.3632423876997
"27","NC",0.0274221897125244,0.57494592666626,0.547523736953735,7373,20.966448438057
"28","ND",0.0194370746612549,0.295476913452148,0.276039838790894,1544,15.2017172646427
"29","NE",0.0290720462799072,0.312232971191406,0.283160924911499,4449,10.7399722807679
"30","NH",0.0184299945831299,0.286421060562134,0.267991065979004,615,15.541027929781
"31","NJ",0.025846004486084,1.0185968875885,0.992750883102417,4628,39.4102263712341
"32","NV",0.0217719078063965,0.337070941925049,0.315299034118652,1848,15.4819203223899
"33","NY",0.03302001953125,1.12396192550659,1.09094190597534,9685,34.038802564695
"34","OH",0.034965991973877,0.616787910461426,0.581821918487549,20402,17.6396514339484
"35","OR",0.0237059593200684,0.301052093505859,0.277346134185791,4108,12.6994267323745
"36","PA",0.0308599472045898,0.956032037734985,0.925172090530396,18271,30.9797042553849
"37","PR",0.0173170566558838,0.334917068481445,0.317600011825562,193,19.3402998636983
"38","RI",0.0197429656982422,0.279088973999023,0.259346008300781,578,14.1361221138054
"39","SC",0.0208687782287598,0.519338130950928,0.498469352722168,3761,24.8858905518108
"40","SD",0.0225741863250732,0.48701000213623,0.464435815811157,1565,21.5737566405796
"41","TN",0.090507984161377,0.782644987106323,0.692137002944946,4075,8.64724802301261
"42","UT",0.0217030048370361,0.847118139266968,0.825415134429932,2591,39.0322973997298
"43","VA",0.0320611000061035,0.331991910934448,0.299930810928345,8306,10.3549756830317
"44","VT",0.02593994140625,0.276441097259521,0.250501155853271,694,10.6569669117647
"45","WA",0.0303270816802979,0.964936971664429,0.934609889984131,9666,31.8176665277789
"46","WI",0.0328030586242676,0.334042072296143,0.301239013671875,7870,10.1832599247016
"47","WV",0.0273678302764893,0.7327880859375,0.705420255661011,3502,26.7755272717769
"48","WY",0.0217990875244141,0.325709104537964,0.30391001701355,1077,14.9414100096246
