"","state","time_partitioned","time_non_partitioned","time_difference","n","magnitude_time_difference"
"1","AK",0.0206069946289062,0.337981939315796,0.31737494468689,614,16.4013212699
"2","AL",0.0198240280151367,0.957259178161621,0.937435150146484,2865,48.2878241208448
"3","AZ",0.0208158493041992,0.334242105484009,0.31342625617981,2287,16.0570967150777
"4","CA",0.125838994979858,0.454332828521729,0.32849383354187,44826,3.6104295698996
"5","CO",0.0310878753662109,0.99060583114624,0.959517955780029,5474,31.8647002883612
"6","CT",0.0229780673980713,0.317113161087036,0.294135093688965,4862,13.8006889610592
"7","DC",0.02046799659729,1.02901387214661,1.00854587554932,684,50.2742839171103
"8","DE",0.0232579708099365,0.444272994995117,0.421015024185181,1556,19.1019671761438
"9","FL",0.033344030380249,0.864078044891357,0.830734014511108,12989,25.9140252404276
"10","GA",0.0236749649047852,0.344833135604858,0.321158170700073,3896,14.5653071500504
"11","GU",0.0186669826507568,0.285040855407715,0.266373872756958,42,15.2697873427422
"12","HI",0.0856289863586426,0.457688093185425,0.372059106826782,1066,5.34501355964294
"13","IA",0.0255141258239746,0.284410953521729,0.258896827697754,6500,11.1471956940213
"14","ID",0.0212831497192383,0.956660032272339,0.935376882553101,2300,44.9491755164225
"15","IL",0.0380160808563232,0.790284872055054,0.75226879119873,20817,20.7881731691868
"16","IN",0.0326042175292969,0.328577995300293,0.295973777770996,13376,10.0777758277758
"17","KS",0.0320420265197754,0.613341808319092,0.581299781799316,9230,19.1417920442877
"18","KY",0.030332088470459,0.6421959400177,0.611863851547241,4470,21.1721636194998
"19","MA",0.0250740051269531,0.829807043075562,0.804733037948608,7433,33.0943157614483
"20","MD",0.0300908088684082,0.324398040771484,0.294307231903076,8586,10.7806354488551
"21","ME",0.0198581218719482,1.09534096717834,1.0754828453064,1172,55.1583364349089
"22","MI",0.0377330780029297,0.444072961807251,0.406339883804321,15363,11.7687977051003
"23","MN",0.028900146484375,0.718159914016724,0.689259767532349,7620,24.8496980596621
"24","MO",0.0368270874023438,0.396347999572754,0.35952091217041,11318,10.7624041847939
"25","MS",0.0204439163208008,0.608124017715454,0.587680101394653,2409,29.7459649204646
"26","MT",0.0275001525878906,0.963732004165649,0.936231851577759,1963,35.0446057012068
"27","NC",0.028069019317627,0.333691120147705,0.305622100830078,7373,11.8882357937654
"28","ND",0.0202550888061523,0.272386074066162,0.25213098526001,1544,13.4477847356279
"29","NE",0.0213301181793213,0.970383882522583,0.949053764343262,4449,45.4936008494942
"30","NH",0.0194239616394043,0.316557884216309,0.297133922576904,615,16.297287345035
"31","NJ",0.0234839916229248,0.975475072860718,0.951991081237793,4628,41.537873480949
"32","NV",0.0208001136779785,0.339973926544189,0.319173812866211,1848,16.3448109855345
"33","NY",0.0308480262756348,1.10082197189331,1.06997394561768,9685,35.6853291700802
"34","OH",0.0368289947509766,0.830307960510254,0.793478965759277,20402,22.5449531306645
"35","OR",0.0212440490722656,0.314091920852661,0.292847871780396,4108,14.7849367031783
"36","PA",0.0308160781860352,0.971338987350464,0.940522909164429,18271,31.5205257945718
"37","PR",0.0943379402160645,0.324295997619629,0.229958057403564,193,3.43759887990861
"38","RI",0.0177950859069824,0.299222946166992,0.28142786026001,578,16.8149200139339
"39","SC",0.0221598148345947,0.48724889755249,0.465089082717896,3761,21.9879498628221
"40","SD",0.020075798034668,0.376793146133423,0.356717348098755,1565,18.7685264357988
"41","TN",0.022838830947876,0.519525051116943,0.496686220169067,4075,22.7474450116397
"42","UT",0.0240678787231445,0.375317096710205,0.351249217987061,2591,15.5941078575108
"43","VA",0.0335149765014648,0.793341159820557,0.759826183319092,8306,23.6712432063284
"44","VT",0.0234019756317139,0.327510833740234,0.304108858108521,694,13.9950078956752
"45","WA",0.0313479900360107,0.990073919296265,0.958725929260254,9666,31.5833301643558
"46","WI",0.0315818786621094,0.351347923278809,0.319766044616699,7870,11.1249849015582
"47","WV",0.023186206817627,0.615121126174927,0.5919349193573,3502,26.5296143958869
"48","WY",0.0228569507598877,0.324409961700439,0.301553010940552,1077,14.1930551064473
