"","state","time_partitioned","time_non_partitioned","time_difference","n","magnitude_time_difference"
"1","AK",0.01910400390625,1.0400869846344,1.02098298072815,614,54.4434030551118
"2","AL",0.0197629928588867,0.33403491973877,0.314271926879883,2865,16.9020412102495
"3","AZ",0.0207550525665283,0.452231884002686,0.431476831436157,2287,21.7890021021676
"4","CA",0.0509240627288818,0.451271057128906,0.400346994400024,44826,8.86164679223375
"5","CO",0.0331859588623047,0.510757923126221,0.477571964263916,5474,15.3907839531008
"6","CT",0.0287661552429199,0.946644067764282,0.917877912521362,4862,32.9082583254596
"7","DC",0.0206081867218018,0.400470972061157,0.379862785339355,684,19.4326156622743
"8","DE",0.0190699100494385,1.2052788734436,1.18620896339417,1556,63.2031755954241
"9","FL",0.0344109535217285,0.413689136505127,0.379278182983398,12989,12.0220189842722
"10","GA",0.0245847702026367,0.299450159072876,0.274865388870239,3896,12.1803114938516
"11","GU",0.0184199810028076,0.289325952529907,0.2709059715271,42,15.707179746049
"12","HI",0.0222890377044678,0.276026010513306,0.253736972808838,1066,12.3839357343802
"13","IA",0.0250880718231201,0.696010112762451,0.670922040939331,6500,27.7426706073536
"14","ID",0.0224909782409668,0.312543869018555,0.290052890777588,2300,13.8964106260733
"15","IL",0.104753971099854,0.888456106185913,0.78370213508606,20817,8.48135967407879
"16","IN",0.0363829135894775,0.316812038421631,0.280429124832153,13376,8.70771489046599
"17","KS",0.0352339744567871,0.578356027603149,0.543122053146362,9230,16.414725744678
"18","KY",0.0286309719085693,0.601677894592285,0.573046922683716,4470,21.0149308418064
"19","MA",0.0245859622955322,0.335262060165405,0.310676097869873,7433,13.6363204390958
"20","MD",0.0268001556396484,0.960344076156616,0.933543920516968,8586,35.8335260835528
"21","ME",0.0211148262023926,0.326084852218628,0.304970026016235,1172,15.4434068787968
"22","MI",0.0411360263824463,0.991813898086548,0.950677871704102,15363,24.1105907718344
"23","MN",0.102228879928589,0.314720869064331,0.212491989135742,7620,3.07859060261813
"24","MO",0.0367810726165771,0.456027030944824,0.419245958328247,11318,12.3984157748378
"25","MS",0.026731014251709,0.558147192001343,0.531416177749634,2409,20.8801352146845
"26","MT",0.021294116973877,0.318105936050415,0.296811819076538,1963,14.9386770271178
"27","NC",0.0297110080718994,0.640844106674194,0.611133098602295,7373,21.5692481764125
"28","ND",0.0241498947143555,0.315317153930664,0.291167259216309,1544,13.0566678513604
"29","NE",0.0223619937896729,0.327671051025391,0.305309057235718,4449,14.6530338084932
"30","NH",0.0199458599090576,0.854865074157715,0.834919214248657,615,42.8592739573746
"31","NJ",0.0247719287872314,0.325913906097412,0.301141977310181,4628,13.1565817460852
"32","NV",0.027216911315918,0.367277860641479,0.340060949325562,1848,13.4944724762606
"33","NY",0.0345771312713623,1.02880692481995,0.994229793548584,9685,29.753969950423
"34","OH",0.0369670391082764,0.554884195327759,0.517917156219482,20402,15.0102417914106
"35","OR",0.0254991054534912,0.907982110977173,0.882483005523682,4108,35.6083907583847
"36","PA",0.0392210483551025,0.732857942581177,0.693636894226074,18271,18.6853226345704
"37","PR",0.0195338726043701,0.347756147384644,0.328222274780273,193,17.8027242435708
"38","RI",0.0182509422302246,1.0036289691925,0.98537802696228,578,54.99052906597
"39","SC",0.0224781036376953,0.332578897476196,0.310100793838501,3761,14.7956830717013
"40","SD",0.0242021083831787,1.10772705078125,1.08352494239807,1565,45.769857453872
"41","TN",0.0225479602813721,0.634284019470215,0.611736059188843,4075,28.1304389201992
"42","UT",0.0221021175384521,0.811621904373169,0.789519786834717,2591,36.7214545376094
"43","VA",0.0323121547698975,0.33543586730957,0.303123712539673,8306,10.3811048720919
"44","VT",0.0198309421539307,0.403126955032349,0.383296012878418,694,20.3281796650516
"45","WA",0.031545877456665,0.950527906417847,0.918982028961182,9666,30.1316046042339
"46","WI",0.032041072845459,0.318007946014404,0.285966873168945,7870,9.9250093012873
"47","WV",0.025954008102417,0.756937980651855,0.730983972549438,3502,29.1645890555673
"48","WY",0.0982351303100586,0.31550407409668,0.217268943786621,1077,3.21172347510363
