"","state","time_partitioned","time_non_partitioned","time_difference","n","magnitude_time_difference"
"1","AK",0.0176670551300049,0.255338907241821,0.237671852111816,614,14.4528278970594
"2","AL",0.0240929126739502,0.455850124359131,0.431757211685181,2865,18.9205070606513
"3","AZ",0.0198111534118652,0.495429039001465,0.4756178855896,2287,25.0075817748574
"4","CA",0.051098108291626,0.286407232284546,0.23530912399292,44826,5.60504570247433
"5","CO",0.0289578437805176,0.805713176727295,0.776755332946777,5474,27.823659207298
"6","CT",0.0222530364990234,0.76707911491394,0.744826078414917,4862,34.47076154967
"7","DC",0.0215620994567871,0.776660203933716,0.755098104476929,684,36.0196930493819
"8","DE",0.0174708366394043,0.740020990371704,0.7225501537323,1556,42.357501569366
"9","FL",0.03662109375,0.296944856643677,0.260323762893677,12989,8.10857421875
"10","GA",0.027108907699585,0.722014904022217,0.694905996322632,3896,26.6338619033799
"11","GU",0.0176219940185547,0.824347019195557,0.806725025177002,42,46.7794404156294
"12","HI",0.0178220272064209,0.302828073501587,0.285006046295166,1066,16.9917860630627
"13","IA",0.0232350826263428,0.611756086349487,0.588521003723145,6500,26.3289826073572
"14","ID",0.0193901062011719,0.845101833343506,0.825711727142334,2300,43.5841776509935
"15","IL",0.105620861053467,0.660939931869507,0.55531907081604,20817,6.25766468174246
"16","IN",0.0303211212158203,0.811002016067505,0.780680894851685,13376,26.7470985091527
"17","KS",0.0352051258087158,0.485370874404907,0.450165748596191,9230,13.7869376477201
"18","KY",0.0252971649169922,0.896819114685059,0.871521949768066,4470,35.4513684686722
"19","MA",0.0253291130065918,0.690541982650757,0.665212869644165,7433,27.2627779137408
"20","MD",0.0244181156158447,0.318917036056519,0.294498920440674,8586,13.0606735209975
"21","ME",0.0179629325866699,0.99359393119812,0.97563099861145,1172,55.3135701202517
"22","MI",0.039247989654541,0.722569942474365,0.683321952819824,15363,18.4103682464858
"23","MN",0.0314619541168213,0.665071964263916,0.633610010147095,7620,21.1389274103712
"24","MO",0.0389559268951416,0.971394062042236,0.932438135147095,11318,24.9357194004639
"25","MS",0.0234329700469971,0.330507040023804,0.307074069976807,2409,14.1043597700565
"26","MT",0.0211620330810547,0.289252042770386,0.268090009689331,1963,13.6684429923389
"27","NC",0.0293099880218506,0.624170064926147,0.594860076904297,7373,21.295473217554
"28","ND",0.0224220752716064,0.311741828918457,0.289319753646851,1544,13.903344143761
"29","NE",0.0216991901397705,0.338482141494751,0.31678295135498,4449,15.5988375287047
"30","NH",0.021820068359375,0.842314004898071,0.820493936538696,615,38.6027207167832
"31","NJ",0.0330779552459717,0.311584949493408,0.278506994247437,4628,9.41971615767737
"32","NV",0.0237901210784912,0.361185073852539,0.337394952774048,1848,15.1821452552038
"33","NY",0.0320031642913818,0.925713777542114,0.893710613250732,9685,28.9256952566844
"34","OH",0.036837100982666,0.429764032363892,0.392926931381226,20402,11.6666084165016
"35","OR",0.0214240550994873,0.318914890289307,0.297490835189819,4108,14.8858322483001
"36","PA",0.0355110168457031,0.890403985977173,0.85489296913147,18271,25.0740211086046
"37","PR",0.0202341079711914,0.818920850753784,0.798686742782593,193,40.4722981571381
"38","RI",0.0264229774475098,0.346461057662964,0.320038080215454,578,13.1121126811398
"39","SC",0.0257570743560791,0.52654504776001,0.500787973403931,3761,20.4427350902039
"40","SD",0.0222868919372559,0.380970001220703,0.358683109283447,1565,17.0939044481054
"41","TN",0.0224928855895996,0.283896923065186,0.261404037475586,4075,12.6216319348752
"42","UT",0.0216398239135742,0.413960218429565,0.392320394515991,2591,19.1295557710105
"43","VA",0.0319271087646484,0.288195133209229,0.25626802444458,8306,9.02665929864389
"44","VT",0.0201938152313232,0.28445291519165,0.264259099960327,694,14.0861403322353
"45","WA",0.0291609764099121,0.959944009780884,0.930783033370972,9666,32.9187883247486
"46","WI",0.033566951751709,0.72573184967041,0.692164897918701,7870,21.6204275871866
"47","WV",0.0291650295257568,0.602996110916138,0.573831081390381,3502,20.6753128908581
"48","WY",0.0191719532012939,0.322942018508911,0.303770065307617,1077,16.8445027545297
