"","state","time_partitioned","time_non_partitioned","time_difference","n","magnitude_time_difference"
"1","AK",0.0179800987243652,1.04799509048462,1.03001499176025,614,58.2863924470258
"2","AL",0.0212891101837158,0.332711935043335,0.311422824859619,2865,15.6282687332714
"3","AZ",0.0208590030670166,0.434884786605835,0.414025783538818,2287,20.8487809896101
"4","CA",0.0483901500701904,0.302887916564941,0.254497766494751,44826,6.25928863881594
"5","CO",0.0291681289672852,0.518558025360107,0.489389896392822,5474,17.7782409677947
"6","CT",0.0234761238098145,0.937721014022827,0.914244890213013,4862,39.943604899153
"7","DC",0.0186500549316406,0.857288122177124,0.838638067245483,684,45.9670561464512
"8","DE",0.0187869071960449,0.327975034713745,0.3091881275177,1556,17.4576385187441
"9","FL",0.03420090675354,0.887425184249878,0.853224277496338,12989,25.9474168519822
"10","GA",0.0243890285491943,0.325679063796997,0.301290035247803,3896,13.3535070140281
"11","GU",0.0186681747436523,0.27577805519104,0.257109880447388,42,14.7726309067688
"12","HI",0.0199728012084961,0.926320791244507,0.906347990036011,1066,46.379112352576
"13","IA",0.0296630859375,0.328075170516968,0.298412084579468,6500,11.0600485468107
"14","ID",0.0207400321960449,0.989161968231201,0.968421936035156,2300,47.6933670536843
"15","IL",0.0365080833435059,0.871506929397583,0.834998846054077,20817,23.8716155323067
"16","IN",0.033073902130127,0.312777996063232,0.279704093933105,13376,9.45694266230302
"17","KS",0.0323481559753418,0.98091197013855,0.948563814163208,9230,30.3235823051637
"18","KY",0.0283510684967041,0.309959173202515,0.281608104705811,4470,10.932892114403
"19","MA",0.0246410369873047,1.00777101516724,0.983129978179932,7433,40.8980764765075
"20","MD",0.0260438919067383,0.769027948379517,0.742984056472778,8586,29.5281500604196
"21","ME",0.018496036529541,0.34271502494812,0.324218988418579,1172,18.5291061898992
"22","MI",0.0359599590301514,0.890892028808594,0.854932069778442,15363,24.7745562797112
"23","MN",0.103272914886475,0.889375925064087,0.786103010177612,7620,8.61189912226024
"24","MO",0.0355429649353027,0.873337030410767,0.837794065475464,11318,24.5713049544534
"25","MS",0.0241899490356445,0.314639091491699,0.290449142456055,2409,13.0070175438596
"26","MT",0.0196099281311035,0.401623964309692,0.382014036178589,1963,20.4806443768997
"27","NC",0.036409854888916,0.962618827819824,0.926208972930908,7373,26.4384142907657
"28","ND",0.01934814453125,0.344453096389771,0.325104951858521,1544,17.8029007294953
"29","NE",0.0205481052398682,0.326066970825195,0.305518865585327,4449,15.8684689911237
"30","NH",0.0187168121337891,0.90665602684021,0.887939214706421,615,48.4407291348212
"31","NJ",0.0223190784454346,0.802428007125854,0.78010892868042,4628,35.9525600076912
"32","NV",0.0242269039154053,0.819768905639648,0.795542001724243,1848,33.8371303449294
"33","NY",0.0283100605010986,0.729918003082275,0.701607942581177,9685,25.7829898687058
"34","OH",0.0369799137115479,0.710966110229492,0.673986196517944,20402,19.2257374036943
"35","OR",0.0298819541931152,0.317353010177612,0.287471055984497,4108,10.6202227647725
"36","PA",0.0353572368621826,0.978474855422974,0.943117618560791,18271,27.6739627374426
"37","PR",0.0182361602783203,0.344450950622559,0.326214790344238,193,18.888348499111
"38","RI",0.0228719711303711,0.293874025344849,0.271002054214478,578,12.8486532126923
"39","SC",0.0204849243164062,0.981629848480225,0.961144924163818,3761,47.9196229050279
"40","SD",0.02400803565979,0.366752147674561,0.342744112014771,1565,15.2762247137452
"41","TN",0.0268728733062744,0.322806119918823,0.295933246612549,4075,12.0123410786688
"42","UT",0.0219459533691406,0.351113796234131,0.32916784286499,2591,15.9990222492613
"43","VA",0.0311250686645508,0.784940958023071,0.753815889358521,8306,25.2189309679198
"44","VT",0.0226469039916992,0.308913946151733,0.286267042160034,694,13.6404493199141
"45","WA",0.0447909832000732,1.10878300666809,1.06399202346802,9666,24.7546029904134
"46","WI",0.0320830345153809,0.44403600692749,0.411952972412109,7870,13.840212237861
"47","WV",0.0213758945465088,0.727697849273682,0.706321954727173,3502,34.0429191251101
"48","WY",0.100058078765869,0.354280948638916,0.254222869873047,1077,3.54075306070903
