"","state","time_partitioned","time_non_partitioned","time_difference","n","magnitude_time_difference"
"1","AK",0.0905330181121826,1.03913593292236,0.948602914810181,614,11.4779773677128
"2","AL",0.0200300216674805,0.796534061431885,0.776504039764404,2865,39.7670094748369
"3","AZ",0.0217390060424805,0.658966779708862,0.637227773666382,2287,30.3126453169555
"4","CA",0.0484569072723389,0.323921918869019,0.27546501159668,44826,6.68474190993048
"5","CO",0.0313959121704102,0.549686908721924,0.518290996551514,5474,17.5082318277088
"6","CT",0.0276851654052734,0.940476894378662,0.912791728973389,4862,33.9704271443334
"7","DC",0.0227301120758057,0.789706945419312,0.766976833343506,684,34.7427651384038
"8","DE",0.0197060108184814,0.755425930023193,0.735719919204712,1556,38.334797285035
"9","FL",0.0323388576507568,0.75782299041748,0.725484132766724,12989,23.4338206563009
"10","GA",0.0246899127960205,0.933247804641724,0.908557891845703,3896,37.7987485153104
"11","GU",0.0235388278961182,0.331333875656128,0.30779504776001,42,14.076056680408
"12","HI",0.0221450328826904,0.510134935379028,0.487989902496338,1066,23.0360884123037
"13","IA",0.0236489772796631,0.595386028289795,0.571737051010132,6500,25.1759736266395
"14","ID",0.0239601135253906,0.902020931243896,0.878060817718506,2300,37.6467720108263
"15","IL",0.035269021987915,0.341655969619751,0.306386947631836,20817,9.68714045251438
"16","IN",0.036078929901123,0.749161958694458,0.713083028793335,13376,20.7645282370511
"17","KS",0.031829833984375,0.767093896865845,0.73526406288147,9230,24.0998397051774
"18","KY",0.029893159866333,0.963284969329834,0.933391809463501,4470,32.2242604541358
"19","MA",0.0272748470306396,0.344757080078125,0.317482233047485,7433,12.6401104904763
"20","MD",0.0258090496063232,1.02716088294983,1.00135183334351,8586,39.7984776122161
"21","ME",0.0178878307342529,0.33474588394165,0.316858053207397,1172,18.7136097671505
"22","MI",0.0480408668518066,0.985998868942261,0.937958002090454,15363,20.5241689743819
"23","MN",0.0468440055847168,0.390810012817383,0.343966007232666,7620,8.34279664898869
"24","MO",0.0359969139099121,0.505575895309448,0.469578981399536,11318,14.0449788716536
"25","MS",0.0212209224700928,0.293059110641479,0.271838188171387,2409,13.8099138270024
"26","MT",0.0262570381164551,0.502916097640991,0.476659059524536,1963,19.1535730500318
"27","NC",0.0297560691833496,0.605843067169189,0.57608699798584,7373,20.3603192154223
"28","ND",0.0243480205535889,0.713842153549194,0.689494132995605,1544,29.3182828549886
"29","NE",0.0270090103149414,0.416064023971558,0.389055013656616,4449,15.4046379012041
"30","NH",0.0209090709686279,0.319298982620239,0.298389911651611,615,15.2708354713281
"31","NJ",0.0263609886169434,1.05043697357178,1.02407598495483,4628,39.8481630881103
"32","NV",0.0204319953918457,0.769066095352173,0.748634099960327,1848,37.6402833204976
"33","NY",0.0312190055847168,0.355355978012085,0.324136972427368,9685,11.3826808816117
"34","OH",0.117090940475464,0.297823190689087,0.180732250213623,20402,2.54352035673926
"35","OR",0.0238211154937744,0.967513799667358,0.943692684173584,4108,40.6158057510034
"36","PA",0.0310459136962891,0.34427809715271,0.313232183456421,18271,11.0893208207901
"37","PR",0.0176708698272705,0.939532995223999,0.921862125396729,193,53.1684633754739
"38","RI",0.0192592144012451,0.819382905960083,0.800123691558838,578,42.5449807499474
"39","SC",0.0217080116271973,0.435233116149902,0.413525104522705,3761,20.0494233937397
"40","SD",0.0205080509185791,0.386584997177124,0.366076946258545,1565,18.8504016647872
"41","TN",0.0243461132049561,0.491012811660767,0.466666698455811,4075,20.1680164520394
"42","UT",0.0229787826538086,0.314773082733154,0.291794300079346,2591,13.6984229093173
"43","VA",0.0377590656280518,0.90085506439209,0.863095998764038,8306,23.8579808426941
"44","VT",0.0203168392181396,0.3420569896698,0.32174015045166,694,16.836132136361
"45","WA",0.0312681198120117,0.987462043762207,0.956193923950195,9666,31.5804739683411
"46","WI",0.0323679447174072,0.659718990325928,0.627351045608521,7870,20.3818622432068
"47","WV",0.0240678787231445,0.548865079879761,0.524797201156616,3502,22.8048797400642
"48","WY",0.0199930667877197,0.33596396446228,0.315970897674561,1077,16.804023516224
