"","state","time_partitioned","time_non_partitioned","time_difference","n","magnitude_time_difference"
"1","AK",0.0176098346710205,0.29107403755188,0.273464202880859,614,16.5290613449588
"2","AL",0.0201859474182129,0.899599075317383,0.87941312789917,2865,44.5656107528406
"3","AZ",0.020028829574585,0.324556827545166,0.304527997970581,2287,16.2044829597534
"4","CA",0.0525631904602051,0.461544036865234,0.408980846405029,44826,8.78074623751508
"5","CO",0.0291299819946289,0.607322931289673,0.578192949295044,5474,20.8487231952856
"6","CT",0.0236830711364746,0.920494079589844,0.896811008453369,4862,38.8671753880846
"7","DC",0.0886049270629883,0.345614910125732,0.257009983062744,684,3.90062857204361
"8","DE",0.0190420150756836,1.05964112281799,1.04059910774231,1556,55.6475309260279
"9","FL",0.0315039157867432,0.334275007247925,0.302771091461182,12989,10.61058598273
"10","GA",0.0216498374938965,0.767178058624268,0.745528221130371,3896,35.4357421315772
"11","GU",0.0193240642547607,0.330352067947388,0.311028003692627,42,17.0953720496971
"12","HI",0.0184400081634521,0.272270917892456,0.253830909729004,1066,14.7652276224093
"13","IA",0.0244090557098389,0.673144102096558,0.648735046386719,6500,27.5776379921664
"14","ID",0.0202150344848633,0.899649143218994,0.879434108734131,2300,44.5039628249281
"15","IL",0.0349550247192383,0.355059146881104,0.320104122161865,20817,10.1575996507789
"16","IN",0.0307328701019287,0.845891952514648,0.81515908241272,13376,27.524014181206
"17","KS",0.0345139503479004,0.458384037017822,0.423870086669922,9230,13.2811234992609
"18","KY",0.0271029472351074,0.311033964157104,0.283931016921997,4470,11.476019986277
"19","MA",0.0254268646240234,1.00688195228577,0.981455087661743,7433,39.5991392243643
"20","MD",0.0245561599731445,0.336974143981934,0.312417984008789,8586,13.7225911685891
"21","ME",0.0191988945007324,1.05447316169739,1.03527426719666,1172,54.9236395698284
"22","MI",0.0364689826965332,0.723214864730835,0.686745882034302,15363,19.8309580157163
"23","MN",0.0279710292816162,0.3298180103302,0.301846981048584,7620,11.7914148603381
"24","MO",0.0341768264770508,0.580682039260864,0.546505212783813,11318,16.9905195747412
"25","MS",0.0209658145904541,0.566425085067749,0.545459270477295,2409,27.0166027951829
"26","MT",0.0195291042327881,0.402103900909424,0.382574796676636,1963,20.589981809525
"27","NC",0.0264699459075928,0.642175912857056,0.615705966949463,7373,24.2605676301307
"28","ND",0.0246260166168213,0.43969988822937,0.415073871612549,1544,17.8550958959812
"29","NE",0.0211639404296875,0.30396294593811,0.282799005508423,4449,14.3623039834174
"30","NH",0.0244600772857666,0.937688112258911,0.913228034973145,615,38.3354517364732
"31","NJ",0.0236401557922363,0.868626117706299,0.844985961914062,4628,36.7436714605563
"32","NV",0.0250968933105469,0.395749092102051,0.370652198791504,1848,15.7688478492172
"33","NY",0.0297520160675049,0.995604038238525,0.965852022171021,9685,33.4634142432426
"34","OH",0.034574031829834,0.538944959640503,0.504370927810669,20402,15.5881432137587
"35","OR",0.0206689834594727,0.900934934616089,0.880265951156616,4108,43.5887394453929
"36","PA",0.030081033706665,0.731912851333618,0.701831817626953,18271,24.3313729997067
"37","PR",0.0185229778289795,0.334835052490234,0.316312074661255,193,18.0767399055232
"38","RI",0.0173730850219727,0.931593894958496,0.914220809936523,578,53.6228248339463
"39","SC",0.0209290981292725,0.479758024215698,0.458828926086426,3761,22.92301470672
"40","SD",0.0960230827331543,0.299685955047607,0.203662872314453,1565,3.12097827436375
"41","TN",0.0222959518432617,0.454721927642822,0.432425975799561,4075,20.3948201377304
"42","UT",0.0259590148925781,0.305212020874023,0.279253005981445,2591,11.7574577516532
"43","VA",0.0320069789886475,0.922505855560303,0.890498876571655,8306,28.8220220936036
"44","VT",0.0241138935089111,0.356500148773193,0.332386255264282,694,14.7840143957446
"45","WA",0.030012845993042,1.04163312911987,1.01162028312683,9666,34.7062430987504
"46","WI",0.0312378406524658,0.333647966384888,0.302410125732422,7870,10.6808908495585
"47","WV",0.0212109088897705,1.11638808250427,1.0951771736145,3502,52.6327319732479
"48","WY",0.0890951156616211,0.325898885726929,0.236803770065308,1077,3.65787600483821
