"","state","time_partitioned","time_non_partitioned","time_difference","n","magnitude_time_difference"
"1","AK",0.0196778774261475,1.02734398841858,1.00766611099243,614,52.2080693039317
"2","AL",0.0233790874481201,0.581838846206665,0.558459758758545,2865,24.8871495732161
"3","AZ",0.0266280174255371,0.900026082992554,0.873398065567017,2287,33.79996597604
"4","CA",0.0576939582824707,0.374724149703979,0.317030191421509,44826,6.49503277049086
"5","CO",0.0307769775390625,0.577110052108765,0.546333074569702,5474,18.751355664353
"6","CT",0.0236430168151855,0.930315017700195,0.90667200088501,4862,39.3484057035678
"7","DC",0.0193331241607666,0.765995025634766,0.746661901473999,684,39.6208610292395
"8","DE",0.0274169445037842,0.332381963729858,0.304965019226074,1556,12.1232314448454
"9","FL",0.038456916809082,0.906000852584839,0.867543935775757,12989,23.5588530688159
"10","GA",0.0232899188995361,0.334065198898315,0.310775279998779,3896,14.3437682346317
"11","GU",0.0171020030975342,0.270180940628052,0.253078937530518,42,15.7982044025596
"12","HI",0.0196578502655029,0.275827884674072,0.256170034408569,1066,14.0314368534038
"13","IA",0.0987260341644287,0.670774936676025,0.572048902511597,6500,6.79430651046761
"14","ID",0.0222010612487793,0.290534973144531,0.268333911895752,2300,13.086535363732
"15","IL",0.0355391502380371,0.811935901641846,0.776396751403809,20817,22.8462384779488
"16","IN",0.0345969200134277,0.324428081512451,0.289831161499023,13376,9.37736889256426
"17","KS",0.0337269306182861,0.644213914871216,0.61048698425293,9230,19.1008758597776
"18","KY",0.0384280681610107,0.823318958282471,0.78489089012146,4470,21.4249374918569
"19","MA",0.0285561084747314,0.33894419670105,0.310388088226318,7433,11.8694113030483
"20","MD",0.0288219451904297,1.04568386077881,1.01686191558838,8586,36.2808219178082
"21","ME",0.0188629627227783,0.318005084991455,0.299142122268677,1172,16.8587029336299
"22","MI",0.0372581481933594,0.91804313659668,0.88078498840332,15363,24.6400634790621
"23","MN",0.037755012512207,0.328773975372314,0.291018962860107,7620,8.70808810528177
"24","MO",0.0360410213470459,0.418253183364868,0.382212162017822,11318,11.6049203860631
"25","MS",0.0195720195770264,0.648612022399902,0.629040002822876,2409,33.13975953515
"26","MT",0.0211741924285889,0.307103157043457,0.285928964614868,1963,14.5036538266656
"27","NC",0.0296518802642822,0.625932931900024,0.596281051635742,7373,21.1093841712967
"28","ND",0.0196399688720703,0.354742050170898,0.335102081298828,1544,18.0622511411091
"29","NE",0.0224080085754395,0.31914496421814,0.2967369556427,4449,14.2424510033409
"30","NH",0.0204379558563232,0.476080894470215,0.455642938613892,615,23.2939584475578
"31","NJ",0.0253441333770752,0.320178985595703,0.294834852218628,4628,12.6332583889145
"32","NV",0.0237751007080078,0.279148101806641,0.255373001098633,1848,11.7411953469715
"33","NY",0.029695987701416,1.00892400741577,0.979228019714355,9685,33.9750951394576
"34","OH",0.0356969833374023,0.33283519744873,0.297138214111328,20402,9.32390264753814
"35","OR",0.021496057510376,1.06218814849854,1.04069209098816,4108,49.4131609010548
"36","PA",0.0338630676269531,0.325304985046387,0.291441917419434,18271,9.60648304607412
"37","PR",0.0191450119018555,0.275247097015381,0.256102085113525,193,14.3769613947696
"38","RI",0.0922529697418213,0.28169584274292,0.189442873001099,578,3.05351517172046
"39","SC",0.0228049755096436,0.278109073638916,0.255304098129272,3761,12.1951051217447
"40","SD",0.0200340747833252,0.292040824890137,0.272006750106812,1565,14.5772054885813
"41","TN",0.0208909511566162,0.448338985443115,0.427448034286499,4075,21.460917795556
"42","UT",0.0249438285827637,0.345704078674316,0.320760250091553,2591,13.8593030146623
"43","VA",0.0363788604736328,0.809209823608398,0.772830963134766,8306,22.2439574267289
"44","VT",0.0218460559844971,0.328022956848145,0.306176900863647,694,15.0152026105272
"45","WA",0.0313441753387451,1.08396577835083,1.05262160301208,9666,34.5826861493759
"46","WI",0.0321950912475586,0.311822891235352,0.279627799987793,7870,9.68541722207411
"47","WV",0.0260100364685059,0.759721040725708,0.733711004257202,3502,29.2087649183273
"48","WY",0.0182509422302246,0.321527004241943,0.303276062011719,1077,17.6170084911822
