"","state","time_partitioned","time_non_partitioned","time_difference","n","magnitude_time_difference"
"1","AK",0.0238001346588135,1.01107597351074,0.987275838851929,614,42.4819434009517
"2","AL",0.0210320949554443,0.740951061248779,0.719918966293335,2865,35.2295414612027
"3","AZ",0.0246880054473877,0.736611127853394,0.711923122406006,2287,29.8368019005495
"4","CA",0.0550189018249512,0.347418785095215,0.292399883270264,44826,6.31453507015765
"5","CO",0.030785083770752,0.472760915756226,0.441975831985474,5474,15.3568175833708
"6","CT",0.0248360633850098,0.945125102996826,0.920289039611816,4862,38.0545454545455
"7","DC",0.0225110054016113,0.317415952682495,0.294904947280884,684,14.1004787222775
"8","DE",0.0209431648254395,1.00053000450134,0.979586839675903,1556,47.7735821133399
"9","FL",0.0380411148071289,0.37504506111145,0.337003946304321,12989,9.85893980796711
"10","GA",0.0246131420135498,1.08729290962219,1.06267976760864,3896,44.1752990749261
"11","GU",0.0179581642150879,0.349708080291748,0.33174991607666,42,19.4734871617854
"12","HI",0.0221710205078125,0.301637172698975,0.279466152191162,1066,13.6050197866483
"13","IA",0.0253200531005859,0.662116050720215,0.636795997619629,6500,26.149868173258
"14","ID",0.0227799415588379,0.328891038894653,0.306111097335815,2300,14.4377472630984
"15","IL",0.0391891002655029,0.928986072540283,0.88979697227478,20817,23.7052156402285
"16","IN",0.0344400405883789,0.40078592300415,0.366345882415771,13376,11.6372082075707
"17","KS",0.0348231792449951,0.456541061401367,0.421717882156372,9230,13.1102636605755
"18","KY",0.0273590087890625,0.697329998016357,0.669970989227295,4470,25.4881309258226
"19","MA",0.0280098915100098,0.341269016265869,0.313259124755859,7433,12.1838749765922
"20","MD",0.0288190841674805,1.00187206268311,0.973052978515625,8586,34.7641880935835
"21","ME",0.0218040943145752,0.326555967330933,0.304751873016357,1172,14.9768186937553
"22","MI",0.038794994354248,0.863847017288208,0.82505202293396,15363,22.2669710787989
"23","MN",0.0349280834197998,0.34292197227478,0.30799388885498,7620,9.81794414978942
"24","MO",0.0382320880889893,1.06477880477905,1.02654671669006,11318,27.8503963032484
"25","MS",0.02970290184021,0.359625101089478,0.329922199249268,2409,12.1074063074416
"26","MT",0.0241639614105225,0.388921022415161,0.364757061004639,1963,16.095085396296
"27","NC",0.0294120311737061,0.602334022521973,0.572921991348267,7373,20.4791712263807
"28","ND",0.0233769416809082,0.384324073791504,0.360947132110596,1544,16.4403059663437
"29","NE",0.0254809856414795,0.825304985046387,0.799823999404907,4449,32.3890526315789
"30","NH",0.0179851055145264,0.794135808944702,0.776150703430176,615,44.1551932126997
"31","NJ",0.022852897644043,0.340571880340576,0.317718982696533,4628,14.902787630931
"32","NV",0.0234670639038086,0.353811025619507,0.330343961715698,1848,15.0769191693421
"33","NY",0.0351471900939941,0.936850070953369,0.901702880859375,9685,26.6550489085458
"34","OH",0.0397028923034668,0.549186229705811,0.509483337402344,20402,13.8323985443714
"35","OR",0.0237669944763184,0.324079036712646,0.300312042236328,4108,13.6356760227113
"36","PA",0.0321750640869141,0.927083969116211,0.894908905029297,18271,28.8137411820499
"37","PR",0.0189869403839111,0.33469295501709,0.315706014633179,193,17.6275349397893
"38","RI",0.0197141170501709,0.919955015182495,0.900240898132324,578,46.6647840652098
"39","SC",0.0281498432159424,0.793467998504639,0.765318155288696,3761,28.1872972583828
"40","SD",0.202603101730347,0.357753038406372,0.155149936676025,1565,1.76578263289632
"41","TN",0.0233139991760254,0.978847026824951,0.955533027648926,4075,41.9853762297261
"42","UT",0.0230598449707031,0.356234073638916,0.333174228668213,2591,15.4482423490488
"43","VA",0.0357370376586914,0.864869117736816,0.829132080078125,8306,24.2009179942892
"44","VT",0.0246500968933105,0.332223176956177,0.307573080062866,694,13.4775606925235
"45","WA",0.0339059829711914,0.998147964477539,0.964241981506348,9666,29.4386971563581
"46","WI",0.0350551605224609,0.343095064163208,0.308039903640747,7870,9.78729120191523
"47","WV",0.0260689258575439,0.942858934402466,0.916790008544922,3502,36.1679242004372
"48","WY",0.0247261524200439,0.839478015899658,0.814751863479614,1077,33.9510167873569
