"","state","time_partitioned","time_non_partitioned","time_difference","n","magnitude_time_difference"
"1","AK",0.0223488807678223,1.05970406532288,1.03735518455505,614,47.4164266359427
"2","AL",0.0207459926605225,0.327329158782959,0.306583166122437,2865,15.7779463310923
"3","AZ",0.0204970836639404,0.458103179931641,0.4376060962677,2287,22.3496760535529
"4","CA",0.0484669208526611,0.52988600730896,0.481419086456299,44826,10.9329414368989
"5","CO",0.0311770439147949,0.476109027862549,0.444931983947754,5474,15.2711408164202
"6","CT",0.0252089500427246,0.972193956375122,0.946985006332397,4862,38.5654283390395
"7","DC",0.0190010070800781,0.352497100830078,0.33349609375,684,18.5514956835977
"8","DE",0.0188391208648682,1.10041117668152,1.08157205581665,1556,58.410962198008
"9","FL",0.0337967872619629,0.327515125274658,0.293718338012695,12989,9.69071772225122
"10","GA",0.0247979164123535,0.811550855636597,0.786752939224243,3896,32.7265743678492
"11","GU",0.0194540023803711,0.321506023406982,0.302052021026611,42,16.5264718858768
"12","HI",0.0202281475067139,0.288413047790527,0.268184900283813,1066,14.258005963957
"13","IA",0.0265212059020996,0.679445028305054,0.652923822402954,6500,25.6189341771697
"14","ID",0.0997400283813477,0.329746961593628,0.23000693321228,2300,3.30606444518812
"15","IL",0.035938024520874,1.03773617744446,1.00179815292358,20817,28.875715659933
"16","IN",0.030864953994751,0.3229820728302,0.292117118835449,13376,10.4643626841345
"17","KS",0.0315790176391602,0.56336498260498,0.53178596496582,9230,17.8398514178721
"18","KY",0.0291359424591064,0.838203907012939,0.809067964553833,4470,28.7687246839327
"19","MA",0.027946949005127,0.318240165710449,0.290293216705322,7433,11.3872954665666
"20","MD",0.0263750553131104,1.05821895599365,1.03184390068054,8586,40.1219615819209
"21","ME",0.0225639343261719,0.318011999130249,0.295448064804077,1172,14.0938186813187
"22","MI",0.117410182952881,0.884500980377197,0.767090797424316,15363,7.53342647232026
"23","MN",0.0316998958587646,0.817307949066162,0.785608053207397,7620,25.7826698455915
"24","MO",0.0360579490661621,0.560274124145508,0.524216175079346,11318,15.5381583993441
"25","MS",0.0226621627807617,0.657429933547974,0.634767770767212,2409,29.0100260909818
"26","MT",0.020258903503418,0.386507034301758,0.36624813079834,1963,19.0783787600621
"27","NC",0.0297942161560059,0.602422952651978,0.572628736495972,7373,20.2194596930365
"28","ND",0.018855094909668,0.770192861557007,0.751337766647339,1544,40.8479970664104
"29","NE",0.0252449512481689,0.796941995620728,0.771697044372559,4449,31.5683713462719
"30","NH",0.022881031036377,0.333864212036133,0.310983180999756,615,14.5913097843076
"31","NJ",0.0222129821777344,1.15765810012817,1.13544511795044,4628,52.1162845612227
"32","NV",0.020550012588501,0.341239929199219,0.320689916610718,1848,16.6053391806759
"33","NY",0.0316591262817383,1.0419180393219,1.01025891304016,9685,32.9105114920023
"34","OH",0.042788028717041,0.337954044342041,0.295166015625,20402,7.89833171742837
"35","OR",0.0231950283050537,0.994925022125244,0.97172999382019,4108,42.8938912701594
"36","PA",0.0354759693145752,0.345287084579468,0.309811115264893,18271,9.73298520803511
"37","PR",0.0191278457641602,0.296302080154419,0.277174234390259,193,15.4906142493892
"38","RI",0.0189781188964844,0.915426969528198,0.896448850631714,578,48.2359170854271
"39","SC",0.0206961631774902,0.39057993888855,0.36988377571106,3761,18.8720940948782
"40","SD",0.0207269191741943,0.484776020050049,0.464049100875854,1565,23.3887157071375
"41","TN",0.0263960361480713,0.562172889709473,0.535776853561401,4075,21.2976253917787
"42","UT",0.0229501724243164,0.372684001922607,0.349733829498291,2591,16.2388323291087
"43","VA",0.0303859710693359,0.815169095993042,0.784783124923706,8306,26.8271530349633
"44","VT",0.0178539752960205,0.311507940292358,0.293653964996338,694,17.4475395606597
"45","WA",0.0361809730529785,0.98897910118103,0.952798128128052,9666,27.3342317171211
"46","WI",0.0297629833221436,0.388159036636353,0.358396053314209,7870,13.0416710057276
"47","WV",0.0213019847869873,0.348330974578857,0.32702898979187,3502,16.3520431575766
"48","WY",0.0191240310668945,0.302457094192505,0.28333306312561,1077,15.8155512890839
